longitude,latitude
-115.54000000000002,35.47999999999998
-116.12,35.520000000000024
-120.33999999999999,35.54
-120.25,35.545454545454554
-120.18181818181819,35.545454545454554
-120.11840917620428,35.54136367083283
-120.04545454545455,35.54545454545454
-119.97727272727273,35.545454545454554
-119.9090909090909,35.545454545454554
-117.68,35.56000000000001
-121.0,35.55999999999997
-120.31818181818181,35.61363636363638
-120.25,35.61363636363638
-120.18181818181819,35.61363636363639
-120.11363636363636,35.61363636363639
-120.04545454545455,35.61363636363639
-119.97727272727273,35.61363636363639
-119.9090909090909,35.61363636363639
-119.34,35.61999999999999
-117.20000000000002,35.62000000000003
-120.48000000000002,35.620000000000026
-120.86000000000001,35.63999999999996
-120.26,35.63999999999995
-118.48,35.66000000000002
-118.25999999999999,35.66000000000002
-120.98,35.66000000000002
-120.38636363636364,35.68181818181822
-120.30606050958892,35.680606370633214
-120.25,35.68181818181827
-120.24,35.68000000000003
-120.18181818181819,35.68181818181822
-120.11363636363636,35.68181818181822
-120.04545454545455,35.68181818181822
-119.99242436301961,35.68060654485392
-118.35999999999999,35.70000000000001
-118.24,35.7
-117.4,35.7
-120.84000000000002,35.70000000000001
-120.24,35.7
-120.22,35.7
-120.18,35.7
-121.28000000000002,35.70000000000001
-121.06,35.72000000000005
-120.22,35.72000000000005
-119.74000000000001,35.74
-119.23999999999998,35.74
-118.56,35.74000000000003
-116.88000000000001,35.72000000000005
-120.45454545454545,35.75000000000002
-120.38212102626595,35.743333380161026
-120.31818181818181,35.75000000000002
-120.25,35.75000000000002
-120.18181818181819,35.75000000000002
-120.11363636363636,35.75000000000002
-120.04545454545455,35.75000000000002
-120.60000000000001,35.75999999999998
-117.76,35.79999999999999
-116.14,35.77999999999997
-120.75999999999999,35.80000000000001
-120.54,35.79999999999997
-120.28,35.79999999999997
-120.14000000000001,35.79999999999999
-121.06,35.79999999999999
-120.60000000000001,35.820000000000014
-120.52272727272728,35.81818181818183
-120.45454545454545,35.81818181818182
-120.38636363636364,35.81818181818183
-120.31818181818181,35.81818181818183
-120.25,35.81818181818183
-120.18181818181819,35.81818181818183
-120.11363636363636,35.81818181818183
-120.43999999999998,35.84000000000001
-120.38,35.84
-120.33999999999999,35.84000000000001
-120.48000000000002,35.859999999999985
-118.08000000000001,35.879999999999974
-120.5909090909091,35.88636363636365
-120.52272727272728,35.886363636363654
-120.45454545454545,35.88636363636362
-120.43999999999998,35.879999999999995
-120.39727291010416,35.88127285483291
-120.31818181818181,35.88636363636362
-120.25,35.886363636363676
-120.18181818181819,35.886363636363654
-120.52000000000001,35.900000000000006
-120.48000000000002,35.900000000000006
-117.4,35.900000000000006
-120.64,35.91999999999997
-120.52000000000001,35.91999999999997
-120.48000000000002,35.91999999999997
-120.46,35.91999999999997
-120.36,35.91999999999997
-120.16000000000001,35.91999999999997
-120.9,35.939999999999976
-120.54,35.939999999999976
-120.48000000000002,35.939999999999976
-120.43999999999998,35.939999999999976
-119.89999999999999,35.939999999999976
-121.30000000000001,35.93999999999996
-120.6590909090909,35.95454545454543
-120.5909090909091,35.95454545454543
-120.52272727272728,35.95454545454543
-120.45454545454545,35.95454545454543
-120.43999999999998,35.959999999999965
-120.38636363636364,35.95454545454543
-120.31818181818181,35.95454545454543
-120.25,35.95454545454543
-117.8,35.98000000000004
-120.56,35.98000000000004
-116.3,35.98000000000002
-115.49999999999999,35.959999999999965
-120.48000000000002,35.999999999999964
-116.88000000000001,36.000000000000014
-115.15999999999998,35.959999999999965
-120.72727272727273,36.02272727272728
-120.7,36.020000000000024
-120.6590909090909,36.0227272727273
-120.5909090909091,36.0227272727273
-120.52272727272728,36.02272727272728
-120.45454545454545,36.0227272727273
-120.38636363636364,36.02272727272728
-120.31818181818181,36.02272727272727
-120.3,36.020000000000024
-117.16,36.020000000000024
-120.36,36.06000000000001
-120.54,36.08000000000005
-118.25999999999999,36.100000000000044
-116.62,36.08000000000003
-120.79545454545455,36.090909090909086
-120.74,36.10000000000004
-120.72727272727273,36.090909090909086
-120.6590909090909,36.090909090909086
-120.5909090909091,36.090909090909086
-120.52272727272728,36.090909090909086
-120.45454545454545,36.090909090909086
-120.38636363636364,36.090909090909065
-120.43999999999998,36.12000000000001
-120.87999999999998,36.14000000000006
-120.86363636363637,36.159090909090885
-120.79545454545455,36.1590909090909
-120.72727272727273,36.1590909090909
-120.6590909090909,36.159090909090914
-120.5909090909091,36.1590909090909
-120.52272727272728,36.159090909090885
-120.45454545454545,36.1590909090909
-117.42,36.16000000000002
-121.14,36.160000000000004
-120.75999999999999,36.18
-120.72,36.18
-118.76000000000002,36.24000000000001
-120.93181818181819,36.227272727272755
-120.86363636363637,36.227272727272755
-120.79545454545455,36.227272727272755
-120.72727272727273,36.227272727272755
-120.6590909090909,36.227272727272755
-120.5909090909091,36.227272727272755
-120.52272727272728,36.227272727272755
-121.76,36.220000000000006
-120.72,36.259999999999984
-115.24000000000001,36.24000000000001
-121.0,36.295454545454554
-120.93181818181819,36.295454545454554
-120.86363636363637,36.29545454545453
-120.79545454545455,36.295454545454554
-120.72727272727273,36.295454545454554
-120.6590909090909,36.29545454545458
-120.5909090909091,36.295454545454554
-120.28,36.299999999999976
-121.4,36.299999999999976
-121.06,36.299999999999976
-119.21999999999998,36.32
-116.66,36.32000000000005
-115.58000000000001,36.32
-121.06818181818183,36.36363636363637
-121.0,36.36363636363637
-120.93181818181819,36.363636363636346
-120.86363636363637,36.363636363636346
-120.79545454545455,36.36363636363637
-120.72727272727273,36.36363636363637
-120.6590909090909,36.36363636363637
-120.42000000000002,36.400000000000006
-121.1387880054945,36.42393941569989
-121.06818181818183,36.431818181818166
-121.0,36.43181818181813
-120.98,36.42000000000004
-120.93181818181819,36.431818181818166
-120.86363636363637,36.431818181818166
-120.79545454545455,36.431818181818166
-120.72727272727273,36.431818181818166
-118.14,36.46000000000001
-116.10000000000001,36.46000000000003
-121.80000000000001,36.47999999999998
-121.20454545454547,36.49999999999996
-121.13636363636364,36.49999999999997
-121.06818181818183,36.5
-121.0,36.49999999999997
-120.93181818181819,36.49999999999997
-120.86363636363637,36.49999999999996
-120.79545454545455,36.5
-120.86000000000001,36.52000000000004
-117.78,36.54000000000002
-121.20454545454547,36.56818181818181
-121.18000000000002,36.559999999999995
-121.13636363636364,36.56818181818178
-121.06818181818183,36.56818181818178
-121.0,36.56818181818181
-120.93181818181819,36.56818181818178
-120.86363636363637,36.56818181818178
-118.96000000000001,36.580000000000005
-118.10000000000001,36.58000000000003
-121.27272727272728,36.56818181818177
-118.00000000000001,36.59999999999999
-116.12,36.58000000000003
-117.54000000000002,36.61999999999997
-121.06,36.61999999999997
-120.62,36.63999999999998
-121.9,36.61999999999997
-121.38000000000001,36.639999999999965
-121.3409090909091,36.63636363636362
-121.27272727272728,36.63636363636362
-121.20454545454547,36.636363636363626
-121.13636363636364,36.63636363636362
-121.06818181818183,36.63636363636362
-121.0,36.63636363636362
-120.93181818181819,36.63636363636362
-116.34000000000002,36.639999999999965
-115.98000000000002,36.639999999999986
-121.3409090909091,36.70454545454547
-121.27272727272728,36.704545454545446
-121.20454545454547,36.704545454545446
-121.13636363636364,36.70454545454547
-121.06818181818183,36.70454545454547
-121.0,36.70454545454547
-116.56,36.720000000000034
-121.40909090909092,36.70454545454547
-120.36,36.739999999999974
-116.76000000000002,36.73999999999999
-121.58,36.720000000000034
-121.48,36.73999999999999
-119.82000000000001,36.76
-116.3,36.73999999999999
-116.22,36.73999999999999
-121.47727272727273,36.77272727272727
-121.40909090909092,36.77272727272727
-121.3409090909091,36.77272727272727
-121.27272727272728,36.77272727272727
-121.20454545454547,36.77272727272727
-121.13636363636364,36.77272727272727
-121.06818181818183,36.77272727272727
-117.4,36.799999999999976
-116.56,36.799999999999976
-121.42,36.799999999999976
-120.74,36.799999999999976
-121.58,36.799999999999976
-121.34,36.82000000000002
-121.73999999999998,36.82000000000001
-121.53999999999999,36.82000000000001
-121.46000000000001,36.84000000000003
-121.40909090909092,36.840909090909086
-121.3409090909091,36.840909090909065
-121.27272727272728,36.840909090909086
-121.20454545454547,36.840909090909086
-121.13636363636364,36.840909090909065
-121.54545454545455,36.840909090909086
-121.47727272727273,36.840909090909086
-121.6,36.86000000000001
-116.68000000000002,36.90000000000001
-121.70000000000002,36.88000000000004
-116.88000000000001,36.91999999999998
-121.61363636363637,36.909090909090885
-121.55515190761851,36.90303050227139
-121.47727272727273,36.909090909090864
-121.40909090909092,36.909090909090885
-121.34022729756765,36.91727273317659
-121.27272727272728,36.909090909090864
-121.20454545454547,36.909090909090885
-120.06000000000002,36.94000000000001
-116.58,36.939999999999976
-116.22,36.94000000000001
-121.26000000000002,36.95999999999997
-118.12,36.98000000000002
-121.86,36.959999999999994
-121.5410907075886,36.96345457606784
-121.47727272727273,36.97727272727269
-121.46000000000001,36.959999999999994
-121.40909090909092,36.97727272727271
-121.3409090909091,36.97727272727271
-121.27272727272728,36.97727272727271
-121.68181818181819,36.97727272727271
-121.61363636363637,36.9772727272727
-121.80000000000001,37.0
-121.72000000000001,37.0
-121.53999999999999,37.0
-121.36000000000001,37.019999999999975
-116.62,37.040000000000006
-121.75800011678591,37.04109097631937
-121.68181818181819,37.045454545454575
-121.61363636363637,37.045454545454575
-121.54545454545455,37.04545454545454
-121.47727272727273,37.045454545454575
-121.40909090909092,37.04545454545454
-121.3409090909091,37.045454545454575
-120.7,37.05999999999996
-119.74000000000001,37.08000000000005
-122.12000000000002,37.059999999999995
-122.24000000000001,37.059999999999995
-121.66,37.09999999999999
-121.61363636363637,37.11363636363636
-121.54545454545455,37.11363636363636
-121.47727272727273,37.11363636363636
-121.40909090909092,37.11363636363636
-121.8181818181818,37.11363636363636
-121.75000000000001,37.11363636363636
-121.68181818181819,37.11363636363636
-119.30000000000001,37.159999999999975
-121.06,37.159999999999975
-118.52000000000001,37.180000000000014
-117.7,37.20000000000003
-121.88636363636364,37.181818181818166
-121.8181818181818,37.181818181818166
-121.75000000000001,37.181818181818166
-121.68181818181819,37.181818181818166
-121.61363636363637,37.181818181818166
-121.54545454545455,37.181818181818166
-121.47727272727273,37.181818181818166
-122.0,37.199999999999974
-121.72000000000001,37.20000000000003
-117.94,37.24000000000005
-122.36,37.20000000000003
-121.58,37.22000000000003
-121.68181818181819,37.250000000000014
-121.61363636363637,37.250000000000014
-121.54545454545455,37.249999999999964
-118.45999999999998,37.27999999999995
-118.14,37.279999999999966
-121.95454545454547,37.249999999999964
-121.88636363636364,37.250000000000014
-121.8181818181818,37.250000000000014
-121.75000000000001,37.249999999999964
-122.02272727272725,37.31818181818177
-121.95454545454547,37.318181818181806
-121.88636363636364,37.31818181818177
-121.8181818181818,37.318181818181806
-121.75000000000001,37.318181818181806
-121.68181818181819,37.318181818181806
-121.61363636363637,37.318181818181806
-120.2,37.35999999999996
-122.22,37.31999999999997
-121.82000000000001,37.33999999999999
-121.63999999999999,37.33999999999999
-119.18000000000002,37.37999999999999
-118.72,37.37999999999997
-122.28,37.33999999999999
-122.1,37.33999999999999
-121.28000000000002,37.37999999999997
-121.8181818181818,37.38636363636362
-121.75000000000001,37.38636363636362
-121.68181818181819,37.386363636363626
-122.09090909090911,37.386363636363626
-122.02272727272725,37.386363636363626
-121.95454545454547,37.386363636363626
-121.88636363636364,37.386363636363626
-118.56,37.44000000000001
-121.1,37.44000000000001
-122.2,37.42
-122.09090909090911,37.4545454545454
-122.02272727272725,37.4545454545454
-121.95454545454547,37.45454545454544
-121.88636363636364,37.4545454545454
-121.8181818181818,37.45454545454544
-121.75000000000001,37.45454545454544
-118.67999999999999,37.499999999999986
-121.86,37.47999999999999
-121.66,37.47999999999999
-121.46000000000001,37.479999999999976
-122.36,37.47999999999999
-118.60000000000001,37.540000000000035
-121.88636363636364,37.52272727272728
-121.8181818181818,37.52272727272728
-119.7,37.56000000000001
-118.69999999999999,37.56000000000001
-118.38,37.56000000000001
-122.50000000000001,37.52000000000001
-122.09090909090911,37.52272727272728
-122.02272727272725,37.52272727272728
-121.95454545454547,37.52272727272728
-121.78,37.540000000000035
-118.24,37.57999999999999
-122.34,37.540000000000035
-122.07999999999998,37.540000000000056
-118.92,37.60000000000004
-118.82,37.600000000000016
-121.31999999999998,37.580000000000005
-119.0,37.61999999999995
-122.09090909090911,37.590909090909065
-122.02272727272725,37.590909090909065
-121.95454545454547,37.590909090909065
-121.88636363636364,37.590909090909065
-121.68,37.60000000000004
-118.86000000000001,37.660000000000004
-118.66,37.660000000000004
-118.82,37.68
-121.56,37.660000000000004
-119.02,37.7
-122.14000000000001,37.660000000000004
-121.08,37.7
-119.7,37.72000000000003
-121.08,37.72000000000003
-118.94000000000001,37.74
-118.48,37.74
-118.76000000000002,37.76
-122.12000000000002,37.72000000000001
-122.1,37.72000000000001
-122.06000000000002,37.72000000000003
-119.08,37.78000000000001
-121.97999999999999,37.73999999999998
-121.46000000000001,37.76
-119.02,37.79999999999994
-122.46,37.76
-120.64,37.79999999999994
-119.14,37.84000000000004
-121.78,37.820000000000036
-118.86000000000001,37.879999999999995
-118.96000000000001,37.89999999999998
-118.74,37.89999999999999
-118.56,37.89999999999999
-122.22,37.859999999999964
-119.84,37.90000000000002
-119.08,37.91999999999997
-119.04,37.91999999999997
-119.23999999999998,37.93999999999998
-119.14,37.96000000000004
-121.6,37.93999999999998
-118.38,37.98000000000003
-121.86,37.98000000000003
